"t","S [м²]","N активних","T життя [с]"
569,0.42485629843716555,107,23
570,0.42546627006678667,108,6
571,0.42608010585537154,107,129
572,0.4266511217360878,104,215
573,0.4272132154936682,104,137
574,0.42778187517989436,105,66
575,0.42835386495433353,105,22
576,0.4289260746402585,104,52
577,0.429492975034599,103,118
578,0.43005751923444885,102,77
579,0.4306110364440848,101,128
580,0.4311637368396307,101,58
581,0.4317149921025563,101,37
582,0.43226235179059147,101,10
583,0.43279946988657525,99,69
584,0.4333428397519403,100,63
585,0.4338925242185389,101,2
586,0.4344485861182244,102,128
587,0.43501093120321715,102,221
588,0.43557971655314914,103,5
589,0.4361550049998748,104,107
590,0.43672143415531683,102,103
591,0.4372794752583741,101,24
592,0.43783839600737423,99,104
593,0.43840011277383617,98,110
594,0.43895293883308856,97,65
595,0.43950186931745006,97,8
596,0.44005692590748635,98,22
597,0.4406127678956859,97,106
598,0.4411615413004151,96,134
599,0.441703685944645,95,12
600,0.4422518310308435,96,23
601,0.44280603939086344,97,112
602,0.443349691999567,97,51
603,0.4438913654048989,96,84
604,0.44443910208405224,97,136
605,0.4449835086749928,97,67
606,0.44553404137160796,98,167
607,0.4460907630057506,99,40
608,0.4466537364092739,100,19
609,0.44722302441403083,101,19
610,0.4477752221547527,99,7
611,0.44832713715213496,98,72
612,0.44888524108704514,99,208
613,0.4494448529864291,99,42
614,0.45001071665519365,100,179
615,0.45056093519254364,98,45
616,0.45110053514672416,98,110
617,0.4516458527995341,98,109
618,0.4521619850565923,95,48
619,0.4526537699705855,94,46
620,0.4531514924946935,95,99
621,0.45365047165586336,95,68
622,0.45414718887032246,95,111
623,0.4546390366161686,94,208
624,0.45513682197212957,95,56
625,0.4556173285684963,93,199
626,0.45607750906039396,92,5
627,0.45654227627756633,92,39
628,0.4570083315477263,91,28
629,0.45747102531374667,90,14
630,0.4579394053624704,91,16
631,0.4584017221373729,90,64
632,0.4588458490908109,89,72
633,0.45929559949509874,90,56
634,0.45969684370881536,86,94
635,0.46010352287782263,87,8
636,0.46051569983397356,88,148
637,0.4609334374091215,89,73
638,0.4613531227717143,89,49
639,0.46177843158515725,90,170
640,0.46219390721359443,89,169
641,0.46259860717923024,88,90
642,0.46300886776386224,89,140
643,0.4634075987034558,86,104
644,0.4638117645983403,87,27
645,0.4642214282803683,88,110
646,0.4646356158558178,88,11
647,0.46504882953754434,87,72
648,0.4654600325999727,87,114
649,0.46587148698981334,87,88
650,0.4662884391667979,88,21
651,0.4667109519627793,89,1
652,0.46713462714804227,88,76
653,0.46756062711186913,88,62
654,0.4679921876946927,89,90
655,0.4684218319059977,88,97
656,0.46883404027807507,87,184
657,0.4692448977653117,86,11
658,0.46966119020783886,87,42
659,0.47006463353641276,86,106
660,0.4704706529709627,86,15
661,0.4708821073608032,87,82
662,0.4712831944948871,87,12
663,0.4716897794161149,88,32
664,0.47210192495633935,89,26
665,0.4725167722662458,89,120
666,0.4729317138239319,88,50
667,0.47335221600061483,89,175
668,0.4737776190618374,89,48
669,0.47420864557391024,90,90
670,0.47464535836868543,91,195
