"t","V [м³]","N активних","T життя [с]","V вкінці [м³]"
269,0.27901028529465927,6,17.59999999999998,0.000006465397681087794
270,0.2790969287510741,7,7.599999999999989,0.000006465397681087794
271,0.27919822597007216,6,0.5,0.000007183153427662637
272,0.27928030577228385,5,6.299999999999994,0.000007183153427662637
273,0.2793203811062703,5,4.699999999999999,0.000007183153427662637
274,0.2793581824180494,5,7.799999999999988,0.000007183153427662637
275,0.27941350910444657,6,1.3,0.000007183153427662637
276,0.2795001525608614,7,7.499999999999989,0.000007183153427662637
277,0.2796268118573519,7,3.800000000000002,0.000007183153427662637
278,0.2797684244476501,6,5.999999999999995,0.000007952156404399163
279,0.2798842658661875,6,4.799999999999999,0.000007952156404399163
280,0.2800316991404493,7,8.599999999999985,0.000007952156404399163
281,0.28022415958594304,7,9.399999999999983,0.000007952156404399163
282,0.28044694425452565,7,6.699999999999992,0.000007952156404399163
283,0.280688074547933,8,15.69999999999996,0.000007952156404399163
284,0.28095244987808354,6,6.199999999999994,0.000007952156404399163
285,0.2812066187627512,7,11.499999999999975,0.000007952156404399163
286,0.28151702117417027,8,5.299999999999997,0.000007952156404399163
287,0.2817554315355632,8,5.4999999999999964,0.000007952156404399163
288,0.281911953830071,9,4.000000000000002,0.000007952156404399163
289,0.28208245631006207,8,3.700000000000002,0.000008774173757165017
290,0.28225329248609776,9,5.599999999999996,0.000008774173757165017
291,0.2823972768806745,8,3.5000000000000018,0.000008774173757165017
292,0.28254366017576676,7,3.4000000000000017,0.000008774173757165017
293,0.28270112376997336,6,1.5000000000000002,0.000008774173757165017
294,0.28288619725121605,7,1.7000000000000004,0.000008774173757165017
295,0.283116332363035,6,9.299999999999983,0.000008774173757165017
296,0.2833729369637569,4,1.3,0.000008774173757165017
297,0.28358429791787804,4,5.4999999999999964,0.000008774173757165017
298,0.2837794076095517,4,4.5,0.000008774173757165017
299,0.28391940473400257,4,2.600000000000001,0.000008774173757165017
300,0.28394694894211725,5,3.700000000000002,0.000008774173757165017
301,0.28398905590480283,6,9.199999999999983,0.000009650972631827845
302,0.2840605979216815,6,1.8000000000000005,0.000009650972631827845
303,0.28413887099716995,5,1.6000000000000003,0.000009650972631827845
304,0.2842175134061448,4,0.7,0.000009650972631827845
305,0.28425214799252907,2,9.199999999999983,0.000009650972631827845
306,0.28427131003874484,3,10.599999999999978,0.000009650972631827845
307,0.28430182010667404,4,8.199999999999987,0.000009650972631827845
308,0.2843491563485063,5,2.500000000000001,0.000009650972631827845
309,0.284420564062299,6,7.799999999999988,0.000009650972631827845
310,0.28452505569197717,7,7.499999999999989,0.000009650972631827845
311,0.28459513245040724,6,3.2000000000000015,0.000010584320174255287
312,0.2846890212048795,7,4.5,0.000010584320174255287
313,0.2848267734650297,8,3.800000000000002,0.000010584320174255287
314,0.28502093596651834,9,5.599999999999996,0.000010584320174255287
315,0.28520106850791516,8,4.699999999999999,0.000010584320174255287
316,0.2853750846629397,8,14.299999999999965,0.000010584320174255287
317,0.2855180355717083,5,11.999999999999973,0.000010584320174255287
318,0.2855571734348119,5,1.3,0.00001157598353031499
319,0.28559624237922676,6,12.199999999999973,0.00001157598353031499
320,0.2856373944940952,4,0.30000000000000004,0.00001157598353031499
321,0.2856700327946976,4,6.099999999999994,0.00001157598353031499
322,0.28572302390330645,5,1.9000000000000006,0.00001157598353031499
323,0.2858036207756109,6,3.0000000000000013,0.00001157598353031499
324,0.28592012840814035,6,2.0000000000000004,0.00001157598353031499
325,0.2860786947013683,7,1.5000000000000002,0.00001157598353031499
326,0.286290533962971,6,5.599999999999996,0.000012627729845874598
327,0.2865512748631204,6,5.699999999999996,0.000012627729845874598
328,0.2868377442290054,6,2.0000000000000004,0.000012627729845874598
329,0.28717450921700227,6,5.099999999999998,0.000012627729845874598
330,0.28745728789874275,6,7.099999999999991,0.000012627729845874598
331,0.2876449107824238,6,9.199999999999983,0.000012627729845874598
332,0.28769815282574573,5,1.6000000000000003,0.000012627729845874598
333,0.287733926632166,5,3.5000000000000018,0.000012627729845874598
334,0.2877714743585131,5,1.6000000000000003,0.000013741326266801756
335,0.2878044967188175,5,3.5000000000000018,0.000013741326266801756
336,0.28785830218714686,5,6.199999999999994,0.000013741326266801756
337,0.2879312278792399,5,6.999999999999991,0.000013741326266801756
338,0.28797856412107214,5,1.3,0.000013741326266801756
339,0.2880423006546534,5,4.300000000000001,0.000013741326266801756
340,0.2881259417302392,5,2.800000000000001,0.000013741326266801756
341,0.28816636165766985,5,7.699999999999989,0.000013741326266801756
342,0.28822168834406703,6,13.599999999999968,0.000013741326266801756
343,0.2882708029236907,5,7.499999999999989,0.000013741326266801756
344,0.28831686534787676,4,2.800000000000001,0.000014918539938964106
345,0.28833716425793404,5,15.99999999999996,0.000014918539938964106
346,0.28837623320234884,6,6.099999999999994,0.000014918539938964106
347,0.2884407758489701,6,1.3,0.000014918539938964106
348,0.28853466460344235,7,7.699999999999989,0.000014918539938964106
349,0.28864827411674887,6,11.599999999999975,0.000014918539938964106
350,0.2887709673488637,7,6.699999999999992,0.000014918539938964106
351,0.28891055567357043,7,4.699999999999999,0.000014918539938964106
352,0.2890787028426442,8,0.4,0.000014918539938964106
353,0.2892678593144141,7,2.700000000000001,0.000016161138008229292
354,0.2895167650496392,8,2.600000000000001,0.000016161138008229292
355,0.2898379853390115,9,2.1000000000000005,0.000016161138008229292
356,0.2901275504499323,6,0.7999999999999999,0.000016161138008229292
357,0.290324292395339,4,12.69999999999997,0.000016161138008229292
358,0.29053045676251205,4,3.0000000000000013,0.000016161138008229292
359,0.2907781873457352,5,5.099999999999998,0.000016161138008229292
360,0.29107472944306584,6,12.79999999999997,0.000016161138008229292
361,0.2913434663837419,4,1.3,0.000016161138008229292
362,0.2913710105918565,5,1.0999999999999999,0.000017470887620464963
363,0.29141701146046156,5,16.19999999999996,0.000017470887620464963
364,0.29148626031105257,5,0.7,0.000017470887620464963
365,0.2915585757487726,4,5.799999999999995,0.000017470887620464963
366,0.29165821950828713,5,7.29999999999999,0.000017470887620464963
367,0.291792537614968,6,9.299999999999983,0.000017470887620464963
368,0.29197054251274007,7,3.700000000000002,0.000017470887620464963
369,0.29220301379139607,8,7.29999999999999,0.000017470887620464963
370,0.2924436793254404,8,7.699999999999989,0.000017470887620464963
371,0.29265160524251915,8,6.8999999999999915,0.000017470887620464963
372,0.2928974661854143,8,0.7,0.000017470887620464963
373,0.2931612168295005,7,1.0999999999999999,0.000017470887620464963
374,0.2933450256233507,7,2.1000000000000005,0.000017470887620464963
375,0.2935735708929374,7,0.7999999999999999,0.000017470887620464963
376,0.293866944203203,7,1.6000000000000003,0.000017470887620464963
377,0.29412129922723534,5,3.4000000000000017,0.000017470887620464963
378,0.29436987067736714,3,8.499999999999986,0.000018849555921538758
379,0.29458769820726666,4,14.599999999999964,0.000018849555921538758
